,Home_code,Away_code,Venue_code,Matchweek,Season,HomeFullPoint,AwayFullPoint,HomeGoal,AwayGoal,HomeConceded,AwayConceded,pastHP,pastAP,pastHG,pastAG,pastHGC,pastAGC,HomeAvgPoint,AwayAvgPoint
183,14,29,14,19,2016,17.0,22.0,23.0,23.0,31.0,32.0,6.0,6.0,2.0,5.0,4.0,1.0,0.9444444444444444,1.2222222222222223
184,15,16,15,19,2016,40.0,39.0,45.0,39.0,21.0,20.0,6.0,6.0,5.0,5.0,1.0,1.0,2.2222222222222223,2.1666666666666665
185,17,18,17,19,2016,33.0,18.0,27.0,16.0,18.0,20.0,3.0,3.0,5.0,3.0,1.0,1.0,1.8333333333333333,1.0
186,22,28,22,19,2016,24.0,23.0,18.0,23.0,20.0,22.0,0.0,0.0,4.0,0.0,5.0,3.0,1.3333333333333333,1.2777777777777777
187,25,2,25,19,2016,12.0,21.0,21.0,23.0,41.0,31.0,0.0,0.0,1.0,1.0,7.0,6.0,0.6666666666666666,1.1666666666666667
188,0,8,0,19,2016,37.0,16.0,39.0,29.0,19.0,33.0,1.0,1.0,2.0,1.0,2.0,2.0,2.055555555555556,0.8888888888888888
189,27,26,27,19,2016,22.0,36.0,22.0,33.0,30.0,13.0,6.0,6.0,1.0,6.0,2.0,2.0,1.2222222222222223,2.0
190,9,22,9,20,2016,27.0,24.0,25.0,19.0,23.0,22.0,0.0,0.0,4.0,2.0,2.0,6.0,1.4210526315789471,1.263157894736842
191,16,5,16,20,2016,39.0,23.0,39.0,21.0,21.0,29.0,6.0,6.0,3.0,5.0,1.0,1.0,2.0526315789473686,1.2105263157894737
192,18,14,18,20,2016,18.0,20.0,17.0,24.0,22.0,31.0,3.0,3.0,1.0,1.0,3.0,2.0,0.9473684210526316,1.0526315789473684
193,24,15,24,20,2016,14.0,43.0,17.0,46.0,35.0,21.0,6.0,6.0,2.0,5.0,7.0,1.0,0.7368421052631579,2.263157894736842
194,28,12,28,20,2016,26.0,13.0,25.0,16.0,23.0,41.0,1.0,1.0,2.0,2.0,2.0,5.0,1.368421052631579,0.6842105263157895
195,29,17,29,20,2016,22.0,36.0,23.0,29.0,33.0,19.0,6.0,6.0,4.0,5.0,2.0,2.0,1.1578947368421053,1.894736842105263
196,2,0,2,20,2016,24.0,40.0,26.0,41.0,31.0,19.0,6.0,6.0,3.0,3.0,3.0,0.0,1.263157894736842,2.1052631578947367
197,8,25,8,20,2016,16.0,12.0,29.0,21.0,35.0,44.0,0.0,0.0,1.0,1.0,3.0,7.0,0.8421052631578947,0.631578947368421
198,23,27,23,20,2016,21.0,22.0,22.0,23.0,32.0,34.0,1.0,1.0,3.0,2.0,8.0,5.0,1.105263157894737,1.1578947368421053
199,26,7,26,20,2016,39.0,49.0,37.0,42.0,14.0,13.0,6.0,6.0,8.0,7.0,2.0,2.0,2.0526315789473686,2.5789473684210527
200,5,22,5,21,2016,23.0,24.0,22.0,19.0,31.0,25.0,0.0,0.0,5.0,1.0,3.0,5.0,1.15,1.2
201,12,2,12,21,2016,13.0,25.0,17.0,29.0,44.0,34.0,4.0,4.0,3.0,6.0,5.0,3.0,0.65,1.25
202,14,7,14,21,2016,21.0,49.0,24.0,42.0,31.0,15.0,3.0,3.0,1.0,4.0,0.0,4.0,1.05,2.45
203,24,23,24,21,2016,15.0,24.0,19.0,24.0,37.0,32.0,3.0,3.0,3.0,4.0,6.0,4.0,0.75,1.2
204,25,0,25,21,2016,15.0,41.0,23.0,44.0,45.0,22.0,4.0,4.0,2.0,5.0,4.0,3.0,0.75,2.05
205,26,28,26,21,2016,42.0,29.0,39.0,28.0,14.0,24.0,6.0,6.0,6.0,5.0,1.0,2.0,2.1,1.45
206,27,18,27,21,2016,22.0,19.0,23.0,17.0,36.0,22.0,1.0,1.0,1.0,1.0,6.0,2.0,1.1,0.95
207,29,8,29,21,2016,22.0,16.0,23.0,30.0,35.0,37.0,0.0,0.0,0.0,1.0,3.0,4.0,1.1,0.8
208,9,16,9,21,2016,30.0,42.0,28.0,41.0,23.0,22.0,3.0,3.0,5.0,2.0,2.0,2.0,1.5,2.1
209,17,15,17,21,2016,39.0,44.0,31.0,48.0,19.0,23.0,4.0,4.0,4.0,3.0,1.0,2.0,1.95,2.2
210,2,27,2,22,2016,25.0,23.0,30.0,23.0,37.0,36.0,1.0,1.0,4.0,0.0,6.0,2.0,1.1904761904761905,1.0952380952380951
211,8,9,8,22,2016,16.0,33.0,30.0,32.0,40.0,23.0,6.0,6.0,1.0,7.0,5.0,0.0,0.7619047619047619,1.5714285714285714
212,15,25,15,22,2016,45.0,15.0,49.0,23.0,24.0,49.0,3.0,3.0,3.0,2.0,3.0,5.0,2.142857142857143,0.7142857142857143
213,16,26,16,22,2016,42.0,45.0,41.0,43.0,26.0,14.0,6.0,6.0,2.0,6.0,5.0,0.0,2.0,2.142857142857143
214,18,29,18,22,2016,20.0,25.0,17.0,26.0,22.0,35.0,3.0,3.0,0.0,3.0,0.0,2.0,0.9523809523809524,1.1904761904761905
215,23,17,23,22,2016,27.0,40.0,27.0,32.0,33.0,20.0,4.0,4.0,5.0,3.0,1.0,1.0,1.2857142857142858,1.9047619047619049
216,28,24,28,22,2016,29.0,15.0,28.0,20.0,28.0,40.0,1.0,1.0,3.0,3.0,5.0,5.0,1.380952380952381,0.7142857142857143
217,0,5,0,22,2016,44.0,26.0,48.0,23.0,22.0,31.0,3.0,3.0,7.0,2.0,3.0,2.0,2.095238095238096,1.238095238095238
218,7,12,7,22,2016,52.0,16.0,45.0,20.0,15.0,45.0,3.0,3.0,3.0,4.0,2.0,4.0,2.4761904761904763,0.7619047619047619
219,22,14,22,22,2016,24.0,21.0,19.0,24.0,26.0,34.0,1.0,1.0,0.0,0.0,4.0,3.0,1.1428571428571428,1.0
220,0,27,0,23,2016,47.0,24.0,50.0,25.0,23.0,38.0,2.0,2.0,6.0,2.0,1.0,2.0,2.136363636363636,1.0909090909090908
221,2,8,2,23,2016,26.0,16.0,32.0,30.0,39.0,41.0,0.0,0.0,3.0,0.0,5.0,4.0,1.181818181818182,0.7272727272727273
222,5,14,5,23,2016,26.0,21.0,24.0,24.0,33.0,37.0,0.0,0.0,2.0,0.0,2.0,6.0,1.181818181818182,0.9545454545454546
223,15,7,15,23,2016,45.0,55.0,51.0,47.0,27.0,15.0,6.0,6.0,3.0,5.0,4.0,0.0,2.0454545454545454,2.5
224,18,28,18,23,2016,20.0,32.0,18.0,30.0,25.0,28.0,3.0,3.0,1.0,2.0,3.0,4.0,0.9090909090909092,1.4545454545454546
225,24,26,24,23,2016,15.0,46.0,20.0,45.0,42.0,16.0,4.0,4.0,1.0,6.0,5.0,2.0,0.6818181818181818,2.090909090909091
226,25,22,25,23,2016,18.0,27.0,26.0,22.0,51.0,26.0,3.0,3.0,3.0,3.0,6.0,1.0,0.8181818181818182,1.2272727272727273
227,17,12,17,23,2016,41.0,16.0,33.0,20.0,21.0,47.0,3.0,3.0,2.0,3.0,2.0,3.0,1.8636363636363635,0.7272727272727273
228,23,9,23,23,2016,28.0,36.0,28.0,33.0,34.0,23.0,6.0,6.0,4.0,5.0,2.0,0.0,1.2727272727272727,1.6363636363636365
229,29,16,29,23,2016,28.0,43.0,29.0,43.0,36.0,28.0,1.0,1.0,6.0,2.0,1.0,6.0,1.2727272727272727,1.9545454545454544
230,7,0,7,24,2016,56.0,47.0,48.0,51.0,16.0,25.0,3.0,3.0,3.0,3.0,1.0,3.0,2.4347826086956523,2.0434782608695654
231,8,24,8,24,2016,19.0,16.0,32.0,20.0,41.0,42.0,1.0,1.0,2.0,0.0,1.0,2.0,0.8260869565217391,0.6956521739130435
232,9,2,9,24,2016,37.0,26.0,34.0,32.0,24.0,41.0,1.0,1.0,2.0,2.0,1.0,4.0,1.608695652173913,1.1304347826086956
233,12,15,12,24,2016,17.0,46.0,20.0,52.0,47.0,28.0,1.0,1.0,0.0,3.0,2.0,4.0,0.7391304347826086,2.0
234,22,29,22,24,2016,27.0,28.0,23.0,29.0,28.0,40.0,3.0,3.0,4.0,3.0,2.0,5.0,1.173913043478261,1.2173913043478262
235,26,18,26,24,2016,47.0,21.0,45.0,19.0,16.0,26.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0434782608695654,0.9130434782608696
236,27,5,27,24,2016,27.0,29.0,27.0,25.0,39.0,33.0,3.0,3.0,4.0,2.0,3.0,2.0,1.173913043478261,1.2608695652173914
237,28,23,28,24,2016,33.0,29.0,31.0,29.0,29.0,35.0,2.0,2.0,3.0,2.0,1.0,2.0,1.434782608695652,1.2608695652173914
238,14,17,14,24,2016,21.0,42.0,24.0,33.0,38.0,21.0,2.0,2.0,0.0,1.0,4.0,1.0,0.9130434782608696,1.826086956521739
239,16,25,16,24,2016,46.0,21.0,47.0,28.0,28.0,52.0,6.0,6.0,6.0,5.0,2.0,3.0,2.0,0.9130434782608696
240,0,12,0,25,2016,47.0,20.0,52.0,22.0,28.0,47.0,4.0,4.0,2.0,2.0,5.0,0.0,1.9583333333333333,0.8333333333333334
241,15,26,15,25,2016,46.0,50.0,52.0,46.0,30.0,16.0,4.0,4.0,1.0,1.0,3.0,0.0,1.9166666666666667,2.083333333333333
242,17,27,17,25,2016,45.0,30.0,36.0,29.0,21.0,40.0,6.0,6.0,3.0,4.0,0.0,2.0,1.875,1.25
243,18,9,18,25,2016,21.0,40.0,19.0,40.0,27.0,27.0,4.0,4.0,1.0,7.0,2.0,4.0,0.875,1.6666666666666667
244,23,8,23,25,2016,29.0,19.0,29.0,32.0,36.0,45.0,3.0,3.0,1.0,2.0,2.0,4.0,1.2083333333333333,0.7916666666666666
245,24,22,24,25,2016,19.0,27.0,24.0,24.0,42.0,31.0,0.0,0.0,4.0,2.0,0.0,5.0,0.7916666666666666,1.125
246,29,28,29,25,2016,31.0,36.0,32.0,32.0,41.0,29.0,4.0,4.0,3.0,2.0,5.0,1.0,1.2916666666666667,1.5
247,5,7,5,25,2016,29.0,59.0,26.0,51.0,35.0,17.0,4.0,4.0,2.0,4.0,2.0,2.0,1.2083333333333333,2.458333333333333
248,25,14,25,25,2016,21.0,21.0,29.0,24.0,54.0,41.0,0.0,0.0,3.0,0.0,3.0,4.0,0.875,0.875
249,2,16,2,25,2016,26.0,49.0,35.0,49.0,47.0,29.0,6.0,6.0,3.0,6.0,8.0,1.0,1.0833333333333333,2.0416666666666665
250,7,25,7,26,2016,60.0,24.0,52.0,31.0,18.0,54.0,3.0,3.0,4.0,3.0,2.0,2.0,2.4,0.96
251,8,18,8,26,2016,19.0,22.0,32.0,19.0,46.0,27.0,1.0,1.0,0.0,0.0,5.0,1.0,0.76,0.88
252,9,24,9,26,2016,41.0,19.0,40.0,24.0,27.0,46.0,3.0,3.0,6.0,4.0,3.0,4.0,1.64,0.76
253,12,5,12,26,2016,20.0,30.0,22.0,27.0,49.0,36.0,1.0,1.0,2.0,2.0,2.0,3.0,0.8,1.2
254,27,29,27,26,2016,30.0,32.0,29.0,34.0,42.0,43.0,4.0,4.0,2.0,5.0,3.0,3.0,1.2,1.28
255,28,2,28,26,2016,37.0,26.0,34.0,35.0,31.0,49.0,0.0,0.0,3.0,3.0,2.0,8.0,1.48,1.04
256,26,23,26,26,2016,50.0,32.0,46.0,30.0,18.0,36.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.28
257,14,15,14,26,2016,21.0,49.0,24.0,54.0,43.0,30.0,3.0,3.0,0.0,2.0,5.0,2.0,0.84,1.96
258,14,12,14,26,2016,24.0,21.0,27.0,23.0,44.0,50.0,1.0,1.0,3.0,1.0,3.0,3.0,0.9230769230769232,0.8076923076923077
259,15,0,15,26,2016,49.0,50.0,55.0,54.0,33.0,28.0,3.0,3.0,3.0,3.0,3.0,3.0,1.8846153846153848,2.0
260,17,2,17,27,2016,48.0,26.0,38.0,36.0,21.0,51.0,0.0,0.0,5.0,1.0,0.0,4.0,1.92,1.0
261,23,18,23,27,2016,32.0,22.0,30.0,19.0,40.0,28.0,1.0,1.0,1.0,0.0,4.0,1.0,1.2307692307692308,0.8461538461538461
262,25,5,25,27,2016,24.0,31.0,32.0,28.0,57.0,37.0,2.0,2.0,3.0,2.0,3.0,2.0,0.9230769230769232,1.1923076923076923
263,27,22,27,27,2016,31.0,30.0,30.0,28.0,43.0,31.0,3.0,3.0,1.0,5.0,3.0,3.0,1.1923076923076923,1.2
264,28,8,28,27,2016,40.0,22.0,36.0,33.0,32.0,46.0,3.0,3.0,4.0,1.0,3.0,1.0,1.5384615384615383,0.8461538461538461
265,24,16,24,27,2016,19.0,52.0,24.0,51.0,48.0,29.0,6.0,6.0,0.0,4.0,6.0,1.0,0.7307692307692307,2.08
266,26,9,26,27,2016,53.0,44.0,50.0,42.0,18.0,27.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0384615384615383,1.6923076923076923
267,29,7,29,27,2016,33.0,63.0,35.0,55.0,44.0,19.0,4.0,4.0,3.0,4.0,3.0,2.0,1.2692307692307692,2.423076923076923
268,16,23,16,27,2016,55.0,35.0,53.0,32.0,29.0,40.0,3.0,3.0,4.0,2.0,0.0,4.0,2.1153846153846154,1.2962962962962965
269,2,29,2,27,2016,27.0,33.0,37.0,36.0,52.0,46.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.2222222222222223
270,9,28,9,28,2016,44.0,40.0,44.0,36.0,30.0,34.0,3.0,3.0,4.0,2.0,3.0,3.0,1.6296296296296295,1.4814814814814814
271,12,25,12,28,2016,21.0,27.0,24.0,35.0,53.0,59.0,3.0,3.0,2.0,4.0,4.0,5.0,0.7777777777777778,1.0
272,15,5,15,28,2016,52.0,31.0,58.0,30.0,34.0,40.0,1.0,1.0,4.0,3.0,4.0,4.0,1.9259259259259256,1.148148148148148
273,2,25,2,28,2016,30.0,27.0,40.0,36.0,54.0,61.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0714285714285714,0.9642857142857144
274,8,27,8,28,2016,25.0,31.0,35.0,33.0,46.0,47.0,1.0,1.0,3.0,4.0,0.0,5.0,0.925925925925926,1.148148148148148
275,9,12,9,28,2016,47.0,24.0,47.0,26.0,30.0,54.0,3.0,3.0,5.0,3.0,3.0,4.0,1.6785714285714286,0.8571428571428571
276,23,7,23,28,2016,36.0,66.0,32.0,57.0,40.0,20.0,6.0,6.0,2.0,5.0,0.0,2.0,1.2857142857142858,2.4444444444444446
277,24,5,24,28,2016,19.0,31.0,24.0,31.0,50.0,42.0,0.0,0.0,0.0,3.0,4.0,5.0,0.7037037037037037,1.1071428571428572
278,28,0,28,28,2016,40.0,50.0,36.0,55.0,37.0,31.0,3.0,3.0,0.0,3.0,5.0,3.0,1.4285714285714286,1.9230769230769231
279,29,14,29,28,2016,33.0,27.0,38.0,30.0,49.0,45.0,6.0,6.0,3.0,6.0,5.0,2.0,1.1785714285714286,1.0
280,16,15,16,29,2016,56.0,55.0,53.0,60.0,29.0,35.0,6.0,6.0,2.0,5.0,0.0,2.0,2.074074074074074,1.9642857142857144
281,18,17,18,29,2016,22.0,49.0,19.0,39.0,30.0,22.0,4.0,4.0,0.0,3.0,3.0,1.0,0.8148148148148148,1.8846153846153848
282,26,22,26,29,2016,56.0,33.0,53.0,32.0,20.0,34.0,6.0,6.0,7.0,8.0,2.0,3.0,2.074074074074074,1.2692307692307692
283,5,26,5,29,2016,32.0,59.0,31.0,55.0,42.0,21.0,6.0,6.0,1.0,5.0,2.0,3.0,1.103448275862069,2.107142857142857
284,7,8,7,29,2016,69.0,28.0,59.0,36.0,21.0,46.0,6.0,6.0,4.0,3.0,2.0,0.0,2.4642857142857144,1.0
285,12,29,12,29,2016,24.0,33.0,26.0,40.0,58.0,52.0,0.0,0.0,2.0,4.0,5.0,6.0,0.8275862068965517,1.137931034482759
286,14,23,14,29,2016,30.0,36.0,33.0,33.0,47.0,42.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0714285714285714,1.2413793103448276
287,15,9,15,29,2016,56.0,50.0,61.0,51.0,36.0,30.0,6.0,6.0,3.0,7.0,2.0,0.0,1.9310344827586208,1.7241379310344829
288,17,28,17,29,2016,52.0,43.0,42.0,39.0,23.0,38.0,3.0,3.0,4.0,3.0,2.0,4.0,1.9259259259259256,1.4827586206896552
289,22,2,22,29,2016,33.0,33.0,33.0,42.0,36.0,54.0,6.0,6.0,5.0,5.0,5.0,2.0,1.2222222222222223,1.137931034482759
290,27,24,27,30,2016,31.0,20.0,33.0,24.0,48.0,50.0,1.0,1.0,3.0,0.0,5.0,2.0,1.1071428571428572,0.7142857142857143
291,0,16,0,30,2016,50.0,57.0,56.0,54.0,34.0,30.0,2.0,2.0,2.0,1.0,6.0,1.0,1.851851851851852,2.0357142857142856
292,25,18,25,30,2016,27.0,22.0,36.0,20.0,63.0,33.0,0.0,0.0,1.0,1.0,4.0,5.0,0.9310344827586208,0.7857142857142857
293,5,23,5,30,2016,32.0,36.0,31.0,33.0,44.0,44.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0666666666666669,1.2
294,14,24,14,30,2016,33.0,20.0,35.0,24.0,47.0,51.0,1.0,1.0,5.0,0.0,2.0,1.0,1.137931034482759,0.6896551724137931
295,17,9,17,30,2016,53.0,50.0,42.0,52.0,23.0,33.0,3.0,3.0,3.0,5.0,1.0,3.0,1.8928571428571428,1.6666666666666667
296,27,28,27,30,2016,34.0,44.0,34.0,39.0,48.0,38.0,4.0,4.0,1.0,3.0,1.0,1.0,1.1724137931034482,1.4666666666666666
297,0,29,0,30,2016,51.0,33.0,58.0,41.0,36.0,54.0,0.0,0.0,3.0,3.0,5.0,5.0,1.8214285714285716,1.1
298,7,16,7,30,2016,69.0,58.0,60.0,56.0,23.0,32.0,2.0,2.0,3.0,3.0,3.0,3.0,2.3793103448275863,2.0
299,12,18,12,30,2016,27.0,23.0,28.0,20.0,59.0,33.0,1.0,1.0,2.0,1.0,5.0,3.0,0.9,0.7931034482758621
300,15,2,15,31,2016,59.0,34.0,64.0,42.0,37.0,54.0,4.0,4.0,4.0,2.0,2.0,0.0,1.9666666666666663,1.1333333333333333
301,22,8,22,31,2016,34.0,31.0,33.0,38.0,36.0,47.0,6.0,6.0,1.0,3.0,2.0,1.0,1.2142857142857142,1.0689655172413792
302,25,26,25,31,2016,28.0,62.0,36.0,57.0,63.0,21.0,6.0,6.0,0.0,4.0,2.0,1.0,0.9333333333333332,2.1379310344827585
303,2,7,2,31,2016,35.0,72.0,44.0,62.0,56.0,24.0,3.0,3.0,2.0,3.0,2.0,3.0,1.1290322580645162,2.4
304,16,12,16,31,2016,58.0,30.0,57.0,32.0,34.0,61.0,6.0,6.0,3.0,6.0,4.0,3.0,1.9333333333333331,0.967741935483871
305,18,5,18,31,2016,23.0,35.0,22.0,32.0,37.0,44.0,3.0,3.0,2.0,1.0,4.0,2.0,0.7666666666666667,1.1290322580645162
306,23,15,23,31,2016,36.0,60.0,33.0,66.0,45.0,39.0,4.0,4.0,0.0,5.0,3.0,3.0,1.1612903225806452,1.935483870967742
307,26,27,26,31,2016,65.0,37.0,60.0,36.0,22.0,48.0,6.0,6.0,5.0,3.0,1.0,0.0,2.1666666666666665,1.2333333333333334
308,28,22,28,31,2016,44.0,37.0,39.0,36.0,40.0,37.0,4.0,4.0,0.0,3.0,2.0,1.0,1.4193548387096775,1.2758620689655171
309,29,25,29,31,2016,33.0,28.0,41.0,37.0,57.0,66.0,1.0,1.0,1.0,1.0,5.0,3.0,1.064516129032258,0.9032258064516128
310,9,14,9,32,2016,51.0,36.0,53.0,37.0,34.0,47.0,6.0,6.0,2.0,4.0,4.0,0.0,1.6451612903225807,1.2
311,24,17,24,32,2016,20.0,54.0,24.0,43.0,53.0,24.0,2.0,2.0,0.0,1.0,3.0,1.0,0.6666666666666666,1.862068965517241
312,8,0,8,32,2016,31.0,54.0,39.0,61.0,50.0,36.0,4.0,4.0,3.0,5.0,4.0,2.0,1.0333333333333334,1.862068965517241
313,8,14,8,32,2016,34.0,36.0,42.0,39.0,50.0,51.0,3.0,3.0,4.0,4.0,3.0,4.0,1.096774193548387,1.1612903225806452
314,9,5,9,32,2016,54.0,36.0,57.0,32.0,36.0,44.0,4.0,4.0,5.0,1.0,3.0,0.0,1.6875,1.125
315,22,16,22,32,2016,40.0,61.0,37.0,60.0,37.0,35.0,3.0,3.0,4.0,4.0,1.0,3.0,1.3333333333333333,1.967741935483871
316,23,12,23,32,2016,36.0,30.0,34.0,33.0,47.0,64.0,3.0,3.0,1.0,5.0,3.0,5.0,1.125,0.9375
317,24,29,24,32,2016,20.0,36.0,24.0,42.0,56.0,57.0,3.0,3.0,0.0,1.0,5.0,3.0,0.6451612903225806,1.125
318,26,2,26,32,2016,68.0,35.0,64.0,45.0,22.0,59.0,1.0,1.0,7.0,3.0,1.0,5.0,2.193548387096774,1.09375
319,27,25,27,32,2016,37.0,28.0,36.0,37.0,52.0,67.0,0.0,0.0,2.0,1.0,4.0,4.0,1.1935483870967742,0.875
320,17,7,17,33,2016,57.0,75.0,46.0,65.0,24.0,25.0,6.0,6.0,4.0,5.0,1.0,2.0,1.9,2.419354838709677
321,28,15,28,33,2016,44.0,63.0,39.0,68.0,41.0,40.0,4.0,4.0,0.0,4.0,3.0,3.0,1.375,1.96875
322,18,0,18,33,2016,24.0,54.0,22.0,61.0,37.0,39.0,3.0,3.0,2.0,3.0,4.0,3.0,0.7741935483870968,1.8
323,2,18,2,33,2016,35.0,24.0,45.0,23.0,63.0,39.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0606060606060606,0.75
324,12,27,12,33,2016,30.0,40.0,34.0,37.0,67.0,52.0,3.0,3.0,2.0,1.0,6.0,4.0,0.9090909090909092,1.25
325,25,23,25,33,2016,28.0,39.0,37.0,37.0,68.0,48.0,3.0,3.0,0.0,4.0,2.0,3.0,0.8484848484848485,1.181818181818182
326,29,9,29,33,2016,37.0,57.0,44.0,60.0,59.0,37.0,6.0,6.0,3.0,7.0,2.0,3.0,1.121212121212121,1.7272727272727273
327,5,17,5,33,2016,36.0,60.0,33.0,48.0,47.0,24.0,6.0,6.0,1.0,5.0,3.0,0.0,1.0909090909090908,1.935483870967742
328,15,8,15,33,2016,66.0,35.0,69.0,44.0,40.0,52.0,4.0,4.0,3.0,5.0,1.0,2.0,2.0,1.09375
329,7,22,7,33,2016,75.0,40.0,65.0,37.0,27.0,40.0,3.0,3.0,3.0,1.0,3.0,3.0,2.34375,1.2903225806451613
330,0,14,0,34,2016,57.0,37.0,63.0,41.0,40.0,53.0,1.0,1.0,2.0,4.0,4.0,6.0,1.8387096774193548,1.15625
331,8,26,8,34,2016,38.0,71.0,46.0,68.0,53.0,22.0,6.0,6.0,4.0,8.0,3.0,0.0,1.1515151515151516,2.21875
332,18,24,18,34,2016,24.0,21.0,23.0,26.0,43.0,58.0,1.0,1.0,1.0,2.0,6.0,5.0,0.7272727272727273,0.65625
333,16,17,16,34,2016,64.0,63.0,63.0,50.0,35.0,24.0,6.0,6.0,6.0,4.0,1.0,0.0,2.0,1.96875
334,8,5,8,34,2016,38.0,36.0,46.0,33.0,54.0,49.0,0.0,0.0,2.0,1.0,2.0,5.0,1.1176470588235294,1.0588235294117647
335,22,12,22,34,2016,40.0,33.0,39.0,36.0,44.0,67.0,3.0,3.0,2.0,3.0,7.0,3.0,1.25,0.9705882352941176
336,23,29,23,34,2016,39.0,38.0,37.0,44.0,50.0,59.0,2.0,2.0,3.0,2.0,3.0,2.0,1.1470588235294117,1.1176470588235294
337,24,2,24,34,2016,21.0,38.0,26.0,49.0,59.0,63.0,3.0,3.0,2.0,4.0,3.0,4.0,0.6363636363636364,1.1176470588235294
338,28,14,28,34,2016,44.0,37.0,39.0,41.0,42.0,54.0,1.0,1.0,0.0,2.0,2.0,3.0,1.3333333333333333,1.121212121212121
339,9,7,9,34,2016,58.0,78.0,60.0,69.0,37.0,29.0,3.0,3.0,3.0,4.0,1.0,4.0,1.7058823529411764,2.363636363636364
340,17,25,17,35,2016,64.0,31.0,50.0,39.0,24.0,68.0,3.0,3.0,2.0,2.0,0.0,1.0,1.9393939393939397,0.9117647058823528
341,18,16,18,35,2016,27.0,65.0,24.0,63.0,43.0,35.0,4.0,4.0,1.0,3.0,4.0,0.0,0.7941176470588235,1.9696969696969695
342,26,0,26,35,2016,74.0,60.0,69.0,64.0,22.0,40.0,6.0,6.0,5.0,3.0,0.0,1.0,2.242424242424242,1.875
343,27,15,27,35,2016,40.0,66.0,37.0,70.0,54.0,42.0,3.0,3.0,1.0,2.0,2.0,2.0,1.2121212121212122,1.9411764705882355
344,29,26,29,35,2016,39.0,77.0,44.0,71.0,59.0,22.0,6.0,6.0,0.0,3.0,0.0,0.0,1.1142857142857143,2.264705882352941
345,2,23,2,35,2016,41.0,40.0,50.0,37.0,63.0,50.0,1.0,1.0,5.0,0.0,0.0,2.0,1.1714285714285717,1.1428571428571428
346,5,28,5,35,2016,39.0,44.0,35.0,39.0,49.0,43.0,0.0,0.0,2.0,0.0,2.0,2.0,1.1142857142857143,1.2941176470588236
347,12,24,12,35,2016,34.0,21.0,36.0,26.0,67.0,60.0,0.0,0.0,2.0,0.0,0.0,2.0,0.9714285714285714,0.6176470588235294
348,14,27,14,35,2016,40.0,40.0,42.0,37.0,54.0,55.0,0.0,0.0,1.0,0.0,1.0,3.0,1.1764705882352942,1.1764705882352942
349,16,8,16,35,2016,66.0,38.0,65.0,46.0,37.0,56.0,0.0,0.0,2.0,0.0,2.0,3.0,1.9411764705882355,1.0857142857142856
350,25,9,25,36,2016,32.0,58.0,40.0,60.0,69.0,40.0,1.0,1.0,3.0,0.0,1.0,3.0,0.9142857142857144,1.6571428571428573
351,0,17,0,36,2016,60.0,65.0,64.0,51.0,42.0,25.0,2.0,2.0,1.0,1.0,2.0,1.0,1.818181818181818,1.911764705882353
352,15,22,15,36,2016,69.0,41.0,71.0,39.0,42.0,44.0,1.0,1.0,2.0,2.0,2.0,4.0,1.9714285714285715,1.2424242424242424
353,7,18,7,36,2016,81.0,28.0,72.0,26.0,29.0,45.0,4.0,4.0,7.0,3.0,2.0,2.0,2.3823529411764706,0.8
354,22,0,22,36,2016,42.0,63.0,39.0,66.0,44.0,42.0,3.0,3.0,0.0,2.0,0.0,2.0,1.2352941176470589,1.8529411764705883
355,9,27,9,36,2016,58.0,40.0,60.0,37.0,41.0,58.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6111111111111112,1.1428571428571428
356,28,7,28,36,2016,45.0,84.0,41.0,75.0,45.0,29.0,6.0,6.0,2.0,6.0,3.0,0.0,1.2857142857142858,2.4
357,2,5,2,36,2016,42.0,40.0,52.0,37.0,65.0,51.0,4.0,4.0,3.0,4.0,2.0,2.0,1.1666666666666667,1.1111111111111112
358,16,14,16,36,2016,69.0,43.0,70.0,45.0,37.0,54.0,6.0,6.0,7.0,4.0,2.0,0.0,1.9714285714285715,1.2285714285714286
359,18,22,18,36,2016,28.0,42.0,26.0,39.0,48.0,46.0,1.0,1.0,2.0,0.0,5.0,2.0,0.7777777777777778,1.2
360,23,0,23,37,2016,41.0,66.0,39.0,68.0,52.0,42.0,6.0,6.0,2.0,4.0,2.0,0.0,1.1388888888888888,1.8857142857142857
361,24,25,24,37,2016,24.0,35.0,28.0,41.0,60.0,69.0,4.0,4.0,2.0,2.0,1.0,1.0,0.6857142857142857,0.9722222222222222
362,8,12,8,37,2016,38.0,34.0,46.0,36.0,61.0,69.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0555555555555556,0.9444444444444444
363,26,17,26,37,2016,77.0,65.0,71.0,51.0,23.0,27.0,1.0,1.0,2.0,1.0,1.0,3.0,2.2,1.8571428571428568
364,29,15,29,37,2016,42.0,70.0,45.0,71.0,59.0,42.0,4.0,4.0,1.0,1.0,0.0,0.0,1.1666666666666667,1.9444444444444444
